Year,Month,Site,Var.1,Var.2,Var.3
2013,7,2,307.883254,344.5787955,259.2973049
2013,7,2,262.5693453,1430.668819,41.31517453
2013,7,3,219.410766,49677.4435,36.99679455
2013,7,3,16.74605701,4468.671766,79.48755402
2013,7,3,298.6671908,3795.116978,167.9400909
2013,7,3,48.38264581,367.4379522,-122.4778567
2013,7,3,165.8115556,14069.63465,-0.069717746
2013,7,3,289.9836047,2934.833102,77.60375838
2013,7,3,346.5215083,3373.139942,-15.96133759
2013,7,3,141.8087653,6830.296991,64.41611088
2013,8,1,436.1959921,-86.06658192,35.71198133
2013,8,1,340.9112633,21.28331844,-41.70322325
2013,8,1,447.3199758,78.57361044,157.7846049
2013,8,1,379.7110683,426.5141598,12.76039876
2013,8,1,179.2571396,-93.08852256,44.73187754
2013,8,1,189.9343003,-93.5531902,52.34648543
2013,8,1,255.2452311,80.51229153,-11.99463671
2013,8,1,NA,-141.9165369,33.80837245
2013,8,2,104.6742574,964.2940091,-5.191722073
2013,8,2,333.4971246,-89.0900305,-23.61884771
2013,8,2,134.6136185,4357.529038,-23.1837568
2013,8,2,86.97356289,296.5761156,-5.008130379
2013,8,2,388.9986467,3.767684057,98.57310197
2013,8,2,102.1279344,122.1184359,41.11011879
2013,8,2,26.75409932,214.4494219,-63.03963053
2013,8,2,15.73862284,-6.981966257,26.2073424
2013,8,3,52.09613563,1064.940387,36.10652988
2013,8,3,156.4664591,3873.794358,23.39891523
2013,8,3,24.52389428,383.2853813,35.18662054
2013,8,3,54.17613494,193.1170062,61.27956304
2013,8,3,25.00114034,111.6912425,-10.05383181
2013,8,3,190.133837,257.2803088,60.99157086
2013,8,3,76.99963611,990.2780835,6.396753203
2013,8,3,109.1226796,1544.016372,60.78061567
2013,9,1,312.2619191,169.5463912,53.25576151
2013,9,1,210.9590772,-165.9444499,35.85781844
2013,9,1,179.6316986,-215.8467289,-24.01274691
2013,9,1,136.8341102,27.16937654,325.5241029
2013,9,1,130.3338986,154.6401798,18.12803062
2013,9,1,145.0698409,36.06464941,26.11738468
2013,9,1,99.87437999,-205.5464753,-7.849694582
2013,9,1,-174.198126,-112.3197067,113.1403324
2013,9,2,45.88899122,244.2294623,33.32305632
2013,9,2,101.3624553,186.951093,22.03259227
2013,9,2,155.584788,-125.1980528,-5.142274112
2013,9,2,213.3984092,623.7888061,-13.05199717
2013,9,2,117.6988977,282.2216565,40.66506592
2013,9,2,-2.897743857,503.2944346,77.92512792
2013,9,2,174.1826864,201.0097954,-4.873766586
2013,9,2,184.0871085,627.6792953,-11.1756996
2013,9,3,161.8043819,301.6435779,33.54781739
2013,9,3,93.01001121,10896.74144,-5.590908137
2013,9,3,30.41433218,3383.018784,31.11419798
2013,9,3,303.6541009,445.8927667,-5.468381138
2013,9,3,49.58786128,3858.531468,-34.68708468
2013,9,3,164.1418707,27352.06968,23.16519915
2013,9,3,132.6965252,4297.267467,6.401690358
2013,9,3,181.8647182,721.6005209,16.26817664
2013,10,1,146.3310631,1853.925859,140.5315669
2013,10,1,256.9750624,-36.29663677,-9.271243858
2013,10,1,93.88758428,15.03815067,57.62104441
2013,10,1,268.4583935,-73.90361439,122.0853721
2013,10,1,186.9372871,-32.25690868,137.4383322
2013,10,1,177.4407166,-27.76710882,30.91496963
2013,10,1,196.3288823,305.1632014,56.85327739
2013,10,1,117.3817577,50.47781965,24.68344572
2013,10,2,257.8264779,14136.85905,20.68337216
2013,10,2,15.53171554,217.6096976,47.43634205
2013,10,2,-9.489922863,17480.92376,48.24540228
2013,10,2,110.0672754,2602.758333,89.92191394
2013,10,2,-28.15408481,1198.769031,84.11321195
2013,10,2,219.1178462,-92.7704767,28.81335803
2013,10,2,-215.8170319,504.495148,69.63792889
2013,10,2,167.7447609,3698.905616,29.94781863
2013,10,3,357.6286784,7103.490134,20.96063207
2013,10,3,87.17823851,445.6301298,-36.51185522
2013,10,3,206.6477762,3210.423074,13.96302286
2013,10,3,46.63166168,3938.692681,89.79593844
2013,10,3,231.2887872,2008.323528,48.72815987
2013,10,3,122.0650445,1632.462932,72.25029585
2013,10,3,145.5939769,1054.899576,28.41818179
2013,10,3,-77.25014313,185.858003,49.4876721
2013,11,1,329.1297097,125.5831156,62.01953049
2013,11,1,24.32286665,49.18866004,267.4700186
2013,11,1,57.01128969,50.83930988,99.62959984
2013,11,1,267.0989232,8.519344317,67.86340802
2013,11,1,164.2714462,175.932828,36.58619079
2013,11,1,198.8253802,25.37066723,45.57094809
2013,11,1,248.855762,57.61078715,372.7255724
2013,11,1,121.9615305,-127.3837687,136.9942505
2013,11,2,-202.2063466,1260.442197,29.17459685
2013,11,2,125.1060587,605.4182718,-185.2483049
2013,11,2,192.090014,313.7006285,3.978460696
2013,11,2,108.0509535,103.737314,73.84601809
2013,11,2,66.46631099,192.0211529,-48.15624013
2013,11,2,125.1418882,903.537139,-38.73912488
2013,11,2,297.5145862,917.3314454,32.10812514
2013,11,2,80.73052634,558.5763583,-1.546002079
2013,11,3,329.1625545,168.1924219,45.3676332
2013,11,3,187.1744036,649.8391655,64.59138368
2013,11,3,203.9888855,914.9443464,-5.041659088
2013,11,3,-2.841746633,448.4608633,13.53111327
2013,11,3,87.13963604,802.2446234,-123.1164806
2013,11,3,81.42359391,223.5722156,-34.60806675
2013,11,3,352.4563259,43.84338753,91.13621122
2013,11,3,75.67202265,6.765038112,-3.462784705
2013,12,1,193.3798267,3679.322421,48.47923172
2013,12,1,22.02672361,2092.257655,-56.48275996
2013,12,1,66.6875858,165.2273475,156.5958547
2013,12,1,-216.0569708,-289.4588281,77.39929403
2013,12,1,373.2512408,74.45129436,664.1876267
2013,12,1,72.99781449,153.3512939,167.3201776
2013,12,1,89.22938576,1485.540058,109.9714767
2013,12,1,39.18009982,3053.474319,20.06964006
2013,12,2,21.14897012,788.8015235,11.31285079
2013,12,2,392.9675994,9.069861815,308.2332324
2013,12,2,-98.86874687,3220.167782,72.13905568
2013,12,2,195.4305624,272.0552998,20.35272703
2013,12,2,374.4227948,138.5777587,30.20178198
2013,12,2,-259.292906,-20.92954574,-34.40301437
2013,12,2,440.5806974,1625.060164,110.9032724
2013,12,2,33.69479802,172.6947177,39.4478771
2013,12,3,273.7857436,26.12964704,23.59827718
2013,12,3,65.31895932,657.007106,19.88650229
2013,12,3,197.6269825,433.4089069,125.2817906
2013,12,3,72.56978532,2510.75422,-8.828968335
2013,12,3,74.52009751,-95.85804595,128.3389969
2013,12,3,233.5484362,360.463338,38.79274071
2013,12,3,14.77771029,-16.29533068,153.3878041
2013,12,3,207.2400516,657.3258727,-46.50161282
2014,1,1,195.8691971,2070.018056,13.47472755
2014,1,1,101.9167091,263.2351795,93.47497986
2014,1,1,42.67913196,62.23285482,42.35951417
2014,1,1,140.8663928,-157.5622844,180.5642951
2014,1,1,166.0160062,-176.4276157,59.39245521
2014,1,1,39.89505894,637.0015801,24.04405269
2014,1,1,-12.67581181,-127.6328812,-6.228869934
2014,1,1,44.8329862,414.8533568,-64.03439964
2014,1,2,127.6097493,215.1378487,4.94498779
2014,1,2,95.80555438,498.8115568,50.13713807
2014,1,2,135.2802498,3116.071234,3.954543558
2014,1,2,-57.74336134,589.3267149,391.0547283
2014,1,2,300.5657248,-7.642632817,-39.53927675
2014,1,2,56.94836587,565.2512102,-18.9455561
2014,1,2,199.899411,419.0204089,-74.29373041
2014,1,2,171.5508118,106.6096928,19.32991289
2014,1,3,-82.53925919,1.327446524,-42.07955106
2014,1,3,-11.60261561,271.8458453,-4.27118242
2014,1,3,99.29082198,277.1616307,-5.799764389
2014,1,3,-19.40496771,301.0805615,18.20806905
2014,1,3,-20.52663594,-189.4533252,37.34790286
2014,1,3,58.43245874,368.9636803,-46.36601302
2014,1,3,84.89368261,963.3967827,81.66222027
2014,1,3,335.10069,128.1257958,77.64689453
2014,2,1,15.53960487,381.1626419,130.6554262
2014,2,1,-149.2034172,543.9520369,2.355384559
2014,2,1,122.2841703,359.4651125,89.83043653
2014,2,1,481.8592988,570.9240796,792.6216827
2014,2,1,52.14245503,358.1291533,26.46023609
2014,2,1,117.0169422,244.0337681,25.40268045
2014,2,1,81.75643864,55.42588881,118.5114379
2014,2,1,-67.18829921,264.7538434,456.200798
2014,2,2,243.7439143,69.55645789,10.72077282
2014,2,2,161.5974802,146.946551,29.81097964
2014,2,2,166.1163237,589.4088293,2.74313171
2014,2,2,247.3531739,508.5479905,20.28141895
2014,2,2,47.10871688,2244.682212,27.36894175
2014,2,2,131.7499561,49.08731367,92.78617888
2014,2,2,365.1095543,128.2434588,7.632683191
2014,2,2,254.5735766,-263.5011055,57.81796376
2014,2,3,137.7231993,-45.87422564,-14.41761549
2014,2,3,57.93702542,509.0027902,12.93882888
2014,2,3,-35.46942111,2403.586295,-95.20371497
2014,2,3,-114.9879255,1021.311257,124.4000063
2014,2,3,-110.7335427,3557.51349,40.92542421
2014,2,3,35.61271176,-19.14180963,11.65555983
2014,2,3,411.3799188,1388.221591,41.02393375
2014,2,3,148.4469181,646.856149,17.29985216
2014,3,1,178.2535091,260.463622,42.13945832
2014,3,1,120.4202612,4.622688016,27.57292051
2014,3,1,20.81360438,1754.794038,48.68415272
2014,3,1,79.57236663,140.7431324,40.80925964
2014,3,1,234.4895855,22.07994951,62.43207572
2014,3,1,-70.37475068,312.4095,-61.93756304
2014,3,1,111.2238785,58.05046808,177.9134601
2014,3,1,186.3454017,30.75195643,202.3677239
2014,3,2,163.1962708,1830.29579,21.2225044
2014,3,2,81.35198715,195.9217836,10.86616681
2014,3,2,77.38900079,286.692014,9.447739293
2014,3,2,55.56377051,98.1528131,1.496897332
2014,3,2,-22.0037217,200.789112,55.94211054
2014,3,2,95.06653192,2048.83562,23.45416737
2014,3,2,269.8279091,120.4602664,25.55433558
2014,3,2,35.29979821,75.63128181,7.320900018
2014,3,3,140.78755,448.0910714,-54.97057082
2014,3,3,72.42518658,566.4616157,-30.43425039
2014,3,3,45.85444955,177.0562059,3.923058582
2014,3,3,128.5020833,420.3548163,-127.490045
2014,3,3,280.3222888,7445.489048,-0.875538046
2014,3,3,294.704697,300.2493758,23.91309624
2014,3,3,174.9971939,14.18303853,52.48416387
2014,3,3,460.2682517,472.9348492,61.68711564
2014,4,1,117.1823603,-117.4995828,27.2733593
2014,4,1,59.15106075,86.53033199,0.515795968
2014,4,1,305.103784,-38.29498396,38.67301094
2014,4,1,79.74728417,44.34296469,76.48520051
2014,4,1,-15.96371576,-4.730680196,4.739208525
2014,4,1,175.3890299,2343.361351,-0.042586846
2014,4,1,62.80292562,237.7804787,45.54480926
2014,4,1,-87.67609361,101.662327,14.65849823
2014,4,2,136.8189553,69.89265075,28.97262428
2014,4,2,120.0586278,-74.7404513,0.136360428
2014,4,2,97.59298423,170.6049774,52.7494881
2014,4,2,56.67877124,90.37016777,23.02264634
2014,4,2,156.5072962,-71.46137094,31.89286276
2014,4,2,70.95782352,109.6529475,-32.15012511
2014,4,2,110.0384611,11.59619599,-7.109380155
2014,4,2,91.87016511,219.6396267,-53.04321214
2014,4,3,107.4666136,319.983643,11.54972473
2014,4,3,46.81987182,137.7547349,44.3196439
2014,4,3,357.6097456,14.7331109,14.97060292
2014,4,3,32.85033557,176.1758947,40.1882139
2014,4,3,92.73719295,215.8157889,-67.93062604
2014,4,3,16.18355011,444.8283071,-57.3535341
2014,4,3,72.2875649,2478.465331,21.64764865
2014,4,3,36.17279043,508.1792859,54.84037642
2014,5,1,197.3663614,104.6069763,172.1579339
2014,5,1,235.9124469,35.82867763,40.54105145
2014,5,1,30.19670388,57.24974363,48.53933845
2014,5,1,153.3936148,3687.373416,72.63920855
2014,5,1,44.04662706,170.6292782,-25.63341674
2014,5,1,244.8225689,35.87580563,32.24357939
2014,5,1,164.0358534,140.688293,-13.80647608
2014,5,1,131.6375224,857.6519955,160.0136394
2014,5,2,195.3736446,517.041986,59.31443931
2014,5,2,58.42755226,13.46106415,27.73762046
2014,5,2,227.9856793,522.9299433,6.107198542
2014,5,2,196.2098801,62.14492203,126.8950299
2014,5,2,300.5838311,662.3090793,131.0862043
2014,5,2,220.9901755,318.1249645,146.8855258
2014,5,2,264.6901347,-52.80143384,69.73488484
2014,5,2,455.6060774,33.81527608,137.5199936
2014,5,3,430.3136128,7007.132221,-69.95777593
2014,5,3,551.1680063,5237.478398,25.54868842
2014,5,3,311.6677902,726.5338735,-1.367697478
2014,5,3,48.9552858,43.27942527,0.923769083
2014,5,3,302.6084557,7105.449369,22.923704
2014,5,3,365.816224,417.3560542,-10.1499118
2014,5,3,672.3871756,3399.781234,40.84811974
2014,5,3,255.8005007,375.5521457,164.5322471
2014,6,1,6.648225463,-144.0080504,-8.176749873
2014,6,1,47.56038673,664.6730764,-61.26837721
2014,6,1,98.04893159,111.1214849,16.25956596
2014,6,1,195.6309869,419.3853934,97.99962014
2014,6,1,122.1378102,98.8935943,72.15149788
2014,6,1,96.97119585,269.4096036,-6.979733677
2014,6,1,83.39503384,241.0188925,43.47933809
2014,6,1,-277.4695953,629.6975374,-53.09503658
2014,6,2,73.69658029,136.6295061,-20.93869122
2014,6,2,365.5974288,63.99047861,15.36566773
2014,6,2,233.4849992,2247.401588,36.0505836
2014,6,2,286.3755651,490.1537933,-29.05853828
2014,6,2,70.47506961,83.37925432,17.78021522
2014,6,2,314.0244172,920.8654577,35.65318099
2014,6,2,52.13876536,278.0958892,34.66771311
2014,6,2,259.0228013,653.780188,-12.43782588
2014,6,3,412.9765349,3508.169245,4.772857147
2014,6,3,51.43518827,1125.446447,-11.61856183
2014,6,3,125.7812969,1355.160173,-1.674873988
2014,6,3,843.5404968,-63.48387489,47.08057043
2014,6,3,198.2166532,2940.02283,-2.680365919
2014,6,3,428.2732903,1097.334318,63.80742061
2014,6,3,154.3206391,289.3093005,65.14486755
2014,6,3,51.64107907,99.55707967,20.75022201
2014,7,1,24.81775349,90.36615341,51.66383102
2014,7,1,-98.07903197,360.4908883,26.07071934
2014,7,1,109.9576467,260.7180269,98.03565812
2014,7,1,193.723467,5.728444032,330.1313661
2014,7,1,250.5194904,152.4795406,61.5868786
2014,7,1,215.2103103,35.06249265,158.6784111
2014,7,1,192.931868,-5.935392117,8.950885439
2014,7,1,195.9968323,8.67637328,67.16140453
2014,7,2,186.7428784,46.51792608,8.448291989
2014,7,2,41.21798941,14.20126601,85.79902988
2014,7,2,255.9664821,1205.79435,49.80344517
2014,7,2,261.3154865,412.2745508,83.6811283
2014,7,2,257.4941623,150.3161898,58.52487509
2014,7,2,76.22856913,66.06717166,66.0984215
2014,7,2,82.1299736,-107.8190999,16.90280371
2014,7,2,211.8946928,97.26330983,60.02947045
2014,7,3,177.0730371,354.8313721,41.27246934
2014,7,3,240.057185,328.530159,25.63505837
2014,7,3,619.41818,938.9595601,40.17811018
2014,7,3,231.8432009,173.0011728,-8.769347514
2014,7,3,245.5945975,312.5203128,65.85395317
2014,7,3,377.3032414,171.3962903,22.82988538
2014,7,3,9.872709392,3660.192863,142.2328041
2014,7,3,57.42408503,783.1844961,34.72143541
2014,8,1,93.74853733,191.4715014,44.90486377
2014,8,1,37.47674655,-57.49161943,30.30486606
2014,8,1,88.308126,-7.765660356,42.15359867
2014,8,1,278.9104033,63.25667317,1121.381014
2014,8,1,-11.34538858,-63.4367278,-2.683058084
2014,8,1,138.575469,-49.72997611,-11.33933874
2014,8,1,121.3992877,-174.0157575,84.13852172
2014,8,1,203.2225289,-45.91421115,120.4344693
2014,8,2,136.2356034,322.9527084,-11.00642942
2014,8,2,201.0394873,386.0144892,0.470953103
2014,8,2,250.3129966,3.200669637,77.41147942
2014,8,2,219.7632024,421.0123308,6.460901636
2014,8,2,341.4492187,79.837795,31.31420582
2014,8,2,267.007852,179.385263,16.03874102
2014,8,2,130.7587812,76.84804517,55.3982169
2014,8,2,195.7182757,-13.67127798,-1.658352872
2014,8,3,91.25508408,402.1520274,43.24917592
2014,8,3,99.70691865,99.45137956,86.45445677
2014,8,3,206.1932054,-69.17242424,63.5882825
2014,8,3,183.6755902,106.4339722,63.50718775
2014,8,3,388.1299519,1087.378618,72.35229653
2014,8,3,347.7520534,490.9314253,48.57251247
2014,8,3,58.59726348,126.5332929,8.133634
2014,8,3,-142.6347971,304.7413459,39.3985969
2014,9,1,129.3238165,91.94735713,48.22152808
2014,9,1,3.114724264,178.7871943,59.51088791
2014,9,1,61.43065525,30.80141031,29.26972591
2014,9,1,90.86419249,157.5430837,-43.35117389
2014,9,1,77.20103306,66.48979223,112.6888227
2014,9,1,-82.72441219,48.49585523,51.74594239
2014,9,1,75.95601322,89.09615801,8.730583458
2014,9,1,236.6047826,82.03362548,75.51413156
2014,9,2,149.8988443,221.7222226,48.47318838
2014,9,2,451.085516,-1.912356227,76.07730211
2014,9,2,130.6579094,-131.0941618,85.44425558
2014,9,2,114.9835402,362.2992138,172.6028376
2014,9,2,350.8439921,178.0054283,94.47776262
2014,9,2,-47.48674414,380.3399248,25.31282956
2014,9,2,-183.4364482,81.55696986,32.17315314
2014,9,2,NA,-6.737822617,28.84361773
2014,9,3,5.242351966,24.05518885,-8.567391684
2014,9,3,158.2864593,314.2935898,43.52093517
2014,9,3,95.95637301,391.1666503,31.01998141
2014,9,3,8.354007573,1262.771258,20.40905705
2014,9,3,29.62218024,275.7722878,-14.8253497
2014,9,3,57.23774217,-78.48028156,131.4715369
2014,9,3,NA,314.2734695,35.82042165
2014,9,3,167.3896767,99.40792996,91.93499258
2014,10,1,171.6364634,226.8815379,7.606517121
2014,10,1,110.6053821,89.93623151,90.9911335
2014,10,1,67.51569122,147.6140118,50.79802587
2014,10,1,59.58586171,180.7418643,120.1103989
2014,10,1,129.6644828,-15.65941889,70.08115515
2014,10,1,129.9339118,370.0267669,61.24155093
2014,10,1,112.9283285,114.8333056,78.79105618
2014,10,1,154.8671735,154.4106434,100.7392727
2014,10,2,-93.27025468,430.809333,15.44331793
2014,10,2,206.0068046,2310.730227,31.36995937
2014,10,2,157.8849246,2046.263854,13.84660553
2014,10,2,320.4496683,329.62556,-35.7768022
2014,10,2,195.1479443,280.4332197,-26.27483926
2014,10,2,103.3793955,281.5182658,86.99316244
2014,10,2,153.258537,214.0248133,6.937784088
2014,10,2,-160.1153862,48.60456461,33.97094
2014,10,3,42.36105781,458.9407142,82.08403578
2014,10,3,86.41646846,1131.264838,92.67836661
2014,10,3,-60.99953139,898.7979843,-18.89112383
2014,10,3,243.9314212,451.0341184,52.73644041
2014,10,3,115.1557831,182.7933847,33.11622442
2014,10,3,39.23323263,-9.965651107,-20.99107693
2014,10,3,187.7574873,646.0248468,42.22088157
2014,10,3,193.7117293,259.8870712,91.70108626
2014,11,1,139.3107511,2413.980605,19.72988993
2014,11,1,56.94457637,308.5535566,12.12489311
2014,11,1,70.4655331,-44.10179397,51.31216054
2014,11,1,29.58701621,-267.5219049,16.20709834
2014,11,1,106.3957064,95.48376263,14.00627359
2014,11,1,111.7084013,-289.7335263,-13.61088114
2014,11,1,117.1681298,154.1323305,40.8958818
2014,11,1,270.9910199,67.51181851,84.74615033
2014,11,2,110.0770559,1171.377208,111.2146787
2014,11,2,109.7319868,-40.09535077,19.75297908
2014,11,2,-3.093942038,770.991471,80.44894956
2014,11,2,207.2144006,206.1384405,64.71817839
2014,11,2,123.2937481,540.9713509,37.46223889
2014,11,2,157.2113173,111.0521297,136.686371
2014,11,2,87.12449558,285.7238994,16.55318644
2014,11,2,-69.63211833,281.8165992,52.38600626
2014,11,3,394.5436559,49.56033128,-39.1910228
2014,11,3,208.1319305,42.86081587,37.53746966
2014,11,3,40.0845802,220.8251495,-6.806926398
2014,11,3,127.3045377,610.7535359,50.4968935
2014,11,3,133.5381125,757.5611444,116.8858925
2014,11,3,211.0501275,352.4195142,22.37134165
2014,11,3,323.330904,440.1843803,64.89992877
2014,11,3,344.3836648,3096.009637,47.10856848
2014,12,1,42.74165118,203.4652002,45.24583335
2014,12,1,247.818722,-29.5264911,68.74111315
2014,12,1,41.73608207,-242.0767074,65.0872522
2014,12,1,182.3894343,238.0978604,-2.897989319
2014,12,1,34.79992119,4.679188977,95.6093816
2014,12,1,55.27823167,-151.9246016,86.56573156
2014,12,1,-198.6689862,127.4026188,11.11406564
2014,12,1,207.0337806,6.900990071,49.89674981
2014,12,2,242.9482945,190.9342232,33.5646135
2014,12,2,47.68757627,-37.92394805,8.88694905
2014,12,2,153.4016468,399.0907485,-16.18871749
2014,12,2,91.49715357,127.9240768,-9.397896445
2014,12,2,110.8223647,173.1851862,21.36049807
2014,12,2,20.68973998,508.9134109,2.641568467
2014,12,2,167.5551761,291.2345069,-6.235134892
2014,12,2,38.26622706,283.4303896,58.30292477
2014,12,3,-122.6867304,5.67854111,31.17967473
2014,12,3,49.8974132,500.4141769,56.67373928
2014,12,3,391.2907994,161.600488,112.0134901
2014,12,3,224.3331473,-23.11708242,125.4984429
2014,12,3,61.31584475,198.3373894,47.15454367
2014,12,3,302.4927252,122.1239941,144.292317
2014,12,3,141.0957231,-38.69868591,59.25093416
2014,12,3,169.8018341,167.0569201,-6.790535465
2015,1,1,67.07701047,181.5509643,54.72615203
2015,1,1,181.4279555,1.569955642,82.72194122
2015,1,1,39.92173568,-26.24890618,153.1029157
2015,1,1,NA,87.33077621,40.87564563
2015,1,1,147.8197688,-57.38563955,25.35506794
2015,1,1,289.3378364,-126.8120238,65.96629858
2015,1,1,125.7157406,-47.00525371,72.20716501
2015,1,1,151.4148672,-28.00930475,-21.41866006
2015,1,2,48.76501082,-25.64310364,63.25175623
2015,1,2,104.1156501,71.05102182,-20.7185627
2015,1,2,149.7878489,144.323319,32.30289532
2015,1,2,-182.391131,289.5147995,-29.85323149
2015,1,2,51.05561653,26.09964817,-36.57034965
2015,1,2,93.53966616,371.0736685,55.24733962
2015,1,2,62.85124929,253.3897528,-23.00550079
2015,1,2,96.36917692,612.6824771,47.44192387
2015,1,3,208.4273524,1342.153477,77.17350476
2015,1,3,44.84441778,323.3562221,-83.98451637
2015,1,3,127.6451785,341.9503579,47.28463798
2015,1,3,92.1616922,547.0069318,12.73204022
2015,1,3,68.52977768,198.716393,20.02902865
2015,1,3,4576.940378,385.2027386,382.2400387
2015,1,3,406.1266931,1092.315193,115.8312623
2015,1,3,764.7368558,388.3358557,102.9272736
2015,2,1,183.4546314,467.0312216,-17.54682547
2015,2,1,66.89411773,-38.51663099,-38.53440608
2015,2,1,-31.07703784,69.26890165,42.18656472
2015,2,1,NA,930.9642029,-30.34194349
2015,2,1,-24.32969771,307.945676,53.73430134
2015,2,1,27.2577244,-40.98985807,62.00593802
2015,2,1,55.3833498,210.9640839,1.687008595
2015,2,1,62.07514987,76.46141853,-64.67567848
2015,2,2,22.47592668,3065.522233,9.955438357
2015,2,2,10.30966421,663.9086815,18.02109161
2015,2,2,20.01716561,31.34200893,-235.9305075
2015,2,2,19.77708817,174.2302978,31.95440274
2015,2,2,28.33732037,378.2925908,179.4994776
2015,2,2,40.42620618,261.1193268,-37.22316964
2015,2,2,30.38327364,1723.547206,7.914253779
2015,2,2,6.643779976,153.6083853,53.58241083
2015,2,3,94.0733703,1880.452897,38.98891124
2015,2,3,78.86094093,-385.9864651,11.38387884
2015,2,3,107.6007412,6.470178808,-4.856453571
2015,2,3,-134.8607636,587.9708679,50.20776614
2015,2,3,68.11185392,1047.437693,-0.969116932
2015,2,3,-73.78316525,238.561803,9.824900124
2015,2,3,42.12919602,217.1999821,100.5879502
2015,2,3,-141.2970693,123.3270893,18.75577766
2015,3,1,32.65824273,1288.415697,123.7177819
2015,3,1,-6.211374545,529.921894,26.10652036
2015,3,1,80.74786909,781.7547398,85.89733519
2015,3,1,63.82295182,352.2680525,274.4269446
2015,3,1,12.74625818,86.23136433,108.5931978
2015,3,1,-17.95475455,-169.9439402,83.57487246
2015,3,1,111.5189755,-78.03943601,96.24774044
2015,3,1,245.4786982,-15.10065178,73.76838002
2015,3,2,72.38559072,102.8947651,19.6855153
2015,3,2,79.08808923,269.0147848,61.47531164
2015,3,2,432.7138782,583.2020076,51.94257536
2015,3,2,-30.98358868,163.599301,186.2982293
2015,3,2,152.2807307,2255.815229,144.276885
2015,3,2,48.25863197,-85.20789286,35.90116253
2015,3,2,51.76406952,-93.43395619,-2.005523783
2015,3,2,74.10184703,-117.1264789,33.28209526
2015,3,3,120.3540387,906.5584468,52.4090927
2015,3,3,109.7284017,724.1658838,-12.37099943
2015,3,3,73.20993656,194.6647496,-17.14172408
2015,3,3,106.2168595,513.3126563,-1.979328992
2015,3,3,226.0331839,73.57103169,23.99338879
2015,3,3,153.1739451,1363.144344,-5.513626155
2015,3,3,516.0902145,8616.155166,54.8383178
2015,3,3,336.6690691,3901.710164,66.45718878
2015,4,1,45.68002282,4650.367899,-0.837293987
2015,4,1,70.50150479,221.2791819,12.83849561
2015,4,1,483.9107802,1364.887335,420.7585042
2015,4,1,405.6253701,11749.83495,501.8166725
2015,4,1,219.7098355,558.7004525,16.70225559
2015,4,1,146.049713,787.8733488,14.80682846
2015,4,1,302.4625153,406.6380836,299.7708721
2015,4,1,70.6719437,946.9778452,10.58088837
2015,4,2,177.3019231,345.3832198,41.76026552
2015,4,2,210.4799087,127.4523935,51.50364539
2015,4,2,155.1885709,1826.024713,55.10601497
2015,4,2,151.5547537,1464.429149,54.79560751
2015,4,2,5.816014854,5127.583935,-16.69758723
2015,4,2,123.4756695,1007.722147,-1.619296791
2015,4,2,102.8284073,1506.079679,27.38199788
2015,4,2,128.6064636,490.0708178,29.54295371
2015,4,3,122.4209649,314.075872,32.74073621
2015,4,3,66.41348897,958.3571582,-62.35745368
2015,4,3,357.1663242,1581.19469,-4.570783172
2015,4,3,228.3609102,340.4788848,41.90852143
2015,4,3,476.9055983,336.4066411,157.7842099
2015,4,3,453.6779629,431.2095561,192.5527198
2015,4,3,382.379449,421.3237061,-8.162522419
2015,4,3,227.8996712,647.7059866,12.29690518
2015,5,1,3.24298658,111.2886827,123.0869502
2015,5,1,117.0526702,72.0851384,186.8443411
2015,5,1,-144.4884521,32.06855217,113.113949
2015,5,1,215.5169875,-56.66590822,112.2919009
2015,5,1,175.9192394,262.9967741,99.00802169
2015,5,1,306.1924069,209.4397693,57.11975822
2015,5,1,3.132983687,117.1163011,30.97406049
2015,5,1,293.1077976,450.2598886,34.57127727
2015,5,2,250.4347822,1287.208566,42.46258107
2015,5,2,-89.67386866,268.9801396,18.15943007
2015,5,2,184.7901978,-46.26159144,56.00084716
2015,5,2,80.3570482,-191.0048741,113.7239484
2015,5,2,80.01932149,-76.75927445,136.8777118
2015,5,2,98.94885,782.0403671,69.44117005
2015,5,2,255.2705965,-86.73000192,25.38795205
2015,5,2,406.995779,69.89329635,39.0338938
2015,5,3,132.3897594,106.5206348,-24.10333783
2015,5,3,41.06572826,1835.96398,31.59279453
2015,5,3,186.3844064,5213.57497,40.72708529
2015,5,3,178.9563047,406.0421422,89.91483752
2015,5,3,209.1053828,667.8698207,51.69339325
2015,5,3,151.5898453,1761.894007,14.32478197
2015,5,3,283.9276791,2202.980616,-24.89899417
2015,5,3,224.8462381,46.36892782,112.3050974
2015,6,1,36.60024472,-8.471708467,45.28297363
2015,6,1,126.1896298,371.5337577,66.47330204
2015,6,1,59.39556581,-270.8669436,-51.99561465
2015,6,1,221.3866998,5.819616612,-30.391535
2015,6,1,323.0216262,186.6005199,3.761344394
2015,6,1,231.7651317,78.13646202,9.957572696
2015,6,1,139.2312179,-182.0113871,77.14189957
2015,6,1,214.3050099,41.36426831,64.69334166
2015,6,2,136.5464981,1592.480681,-14.05987601
2015,6,2,-342.9114735,-69.20918803,-4.794011636
2015,6,2,203.1284113,1199.521782,-50.14247602
2015,6,2,382.6134495,331.7724421,24.56177619
2015,6,2,208.0778668,1602.688028,70.78312767
2015,6,2,16.68586332,3251.308538,-57.40439038
